gene_short_name,ADF,ADL,AFD,AIA,AIB,AIM,AIN,AIY,AIZ,ALA,AS,ASE,ASG,ASH,ASI,ASJ,ASK,AUA,AVA,AVB,AVD,AVE,AVF,AVH,AVJ,AVK,AVL,AVM,AWA,AWB,AWC,Amphid sheath,Amphid socket,Anal muscle,Apoptotic germ cells,Arcade cells,BAG,BDU,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,CAN,CEP_ADE_PDE,Cephalic and inner labial socket,Cephalic sheath,Coelomocytes,DA_VA,DB_VB,DVA,DVB,DVC,Differentiated germ,Distal tip,Dorsal uterine cell,Embryonic cells,Excretory cells,Excretory duct,Excretory gland,GLR,Glia_1,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I1,I2,I4,I5,IL1,IL2,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,LUA,M1,M2,M3,M4,M5,MI,Marginal cells,Mature sperm,Meiotic germ cells,Mitotic germ cells,NSM,OLL,OLQ,Oocytes,PDA,PDB,PHA_PHB,PHC,PLM_ALM,PLN,PVC,PVD_FLP,PVM,PVN,PVP,PVQ,PVR,PVT,PVW,Phasmid sheath,Phasmid socket,RIA,RIB,RIC,RID,RIF,RIG,RIH,RIM,RIP,RIR,RIS,RIV,RMD,RMD_LR,RME,RMF,RMG,RMH,Rectal gland,SAA,SAB,SDQ,SIA,SIB,SMB,SMD,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatids,Spermatocytes,Syncitial pachytene spermatocytes,URA,URB,URX_AQR_PQR,URY,Unassigned hypodermis/gonadal sheath,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC,VC_4_5,VD_DD,Vulval cells,XXX,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh1 (gonadal sheath distal),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
C06A5.12,0.0,0.0,5.94941846277328,4.74720841199714,0.0,0.0,0.0,0.0,0.0,0.0,1.06516299142678,7.48461639574893,0.0,0.0,40.8208857869568,0.0,0.0,0.0,1.96449392792396,0.0,0.0,0.0,0.0,0.0,2.87711404620376,0.0,0.0,0.0,0.0,0.0,0.0,1.6469683832732,4.37077242431133,0.0,6.42841066012648,1.47056092012171,0.0,0.0,0.288880191001013,1.58439976892602,1.29140762752203,0.0,0.61353284033642,0.0,3.39751627744163,0.336841113619095,2.5827929560344,0.384276721759703,0.0,0.0,14.2909132954771,3.29973310016477,1.11960823241146e-15,0.0,0.0,3.67777014275546,0.0,0.0,2.39186096396419,0.983880800786501,6.44949111514197,0.0,0.0,0.0,1.17265479730794,0.0,0.0,0.0,0.0,10.6696875943542,0.0,0.0,0.194204111352165,0.0,2.17065580804045,2.30666191746587,0.0,11.8061951114812,0.0,0.0,0.0,0.0,0.0,0.0,2.18435068331416,2.21540311342036,3.21896887957062,0.0,0.0,0.0,12.3949532092864,0.0,0.0,0.0,0.0,0.0,0.0,2.46025922098926,0.0,3.56587121192953,0.0,0.0,0.0,0.0,0.0,0.911060776642553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3515669988911,7.93548242441657,0.0,0.0,2.9537643843474,4.31453587287274,0.0,10.0441360865588,0.0,0.496288703751947,0.0,0.0,0.0,0.0,1.53391554970566,1.5189786428989,1.97568914200529,1.19487806132873,0.0,2.7963606399536298e-11,0.0,0.0,0.0200271476485891,0.0338265359573142,0.0,0.0,6.91313059646439,14.1033486356165,137.469679972383,12.8156519384305,0.0,0.0,0.0,1.3458558782761,0.0,0.0,0.0,0.0,0.0,0.130740294658237,0.0,0.971868583064209,0.0,0.987307929605103,5.32820068699295e-10,0.0,1.44565184485742,0.529167380647362,1.73583876252234,0.0,0.0,0.0,0.0,0.538260742285757,1.38820267686825,0.0,0.474453215496716,1.85230776586429,2.42900513786772,1.11947387078795,1.07010417656542,0.0,0.0,0.0
C55C3.3,11.8738149632197,1.85681916737726,2.17058080866196,2.07798332138769,2.882628078419,0.0,0.834719475918852,0.0,0.417858646270434,0.0,0.900797245295914,0.0,1.65574519333958,0.0,1.21995282928297,3.14821972577151,0.0,1.94665908686192,0.0903294141737856,4.8400223711251,3.95293800998703,1.41914636377637,0.0,2.96574987258705,1.33440731448039,3.17879945193914,0.0901765769655978,0.0,0.0,1.33217517866328,0.0,2.46019796301417,0.707203405202617,0.267613576801509,2.80965557305647,1.12847866259271,2.55578792561907,0.0,0.153438451548786,0.581591413786919,1.27918313208483,0.0,0.0,2.42701503927823,0.979485662301271,0.0244220084591867,2.30735588909809,1.70275532405233,0.0,0.0,0.0,2.47914474285878,0.0,0.101609081649088,0.0,1.3194782862805,2.19893630743967,1.1021955394111,8.87021245436367,1.07303441539023,0.0,0.0,0.0,0.0,1.76716229296813,0.0,0.0,0.0,0.0,0.0,0.0,0.690514707944267,0.969559607383205,0.481625758305258,0.953404164917767,0.364589787799552,4.14618152978645,9.19996166767224,0.701127242650748,0.0,0.0,5.30824378861769,1.09802132830467,2.97565675847258e-14,138.510339620944,2.32771063751002,3.07563110368942,0.0,0.0,0.0,2.86515940847952,0.0,0.0,0.0,0.0,1.6883577740554,3.89164239773966,1.95748056358298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44671616543487,2.24886906667727,0.0,3.57900141342718,1.38297129328843,0.0,1.410941097785,5.99823154255522,3.43698788917626,0.0,2.85487631709186,0.0,0.0,0.0,1.90958200048191,0.0,0.0,0.0,0.0,1.52999542112068,0.0,0.0,2.1309457313048,0.739290257416354,0.323856464621085,4.03036756227185,1.30593339516303,0.216309465478965,0.0,0.0001565493768065,0.0001247790101838,3.10686338428242e-10,0.0,0.0189389215974672,273.512724190548,176.534353494751,10.6405376414976,0.0,0.0,5.90442386197422,0.0,1.58505965239215,2.66319878111442e-05,0.0002391619978143,0.221150907589156,0.0,7.4009615876808e-15,0.0571866595213352,6.430482358638031e-15,1.96844695073646,7.74499964559278,0.18313093581454,1.46214264018897,0.0,1.31736656856242,1.1560083750836201e-14,0.0,2.53299344790463,0.0,0.0,4.44938568211017,1.30747680041016,1.67439363728613,0.146558562566229,0.655338675257645,0.0,1.60694475223265,0.941631830949305,0.581379534619455,1.86320953513951,0.0,0.0001700047676606
F07B7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F40H3.2,0.0,14.0186579228118,25.3026244369807,15.1350946527191,5.75363765557963,13.9292903577568,7.82904070160723,14.8788643231176,35.5612922375382,4.51056479937596,19.1102229028748,29.0386770343213,35.4598898574477,30.9074697510876,21.842983978931,14.5248289662659,7.55316182056803,6.2632826852792,8.92756082337087,19.5782082892862,17.1340371143161,16.7540502899483,80.0741111796005,13.7025365424815,14.3735587202271,14.0187224997704,21.1881463262959,12.4448012937052,18.2353846694357,41.1323268130952,18.0656151823426,37.4337630930255,10.8052300223523,19.4783075162075,18.7465153110459,7.58201945087247,12.356095416922,17.7869772022935,9.07060197824359,16.5048378811625,27.2846622195959,4.73296798969831,30.8362434665499,0.0,33.2693352587505,1.7107134854273,21.248252774212,33.5105585353406,0.0,0.0,0.0,15.8503017038894,7.04564219621514,13.6950212578777,7.20237519903294,38.5275807148791,49.8256351820279,32.2341088426399,4.63597091997464,55.1173271749871,27.1175071664042,1746.66400196354,0.0,9.711359201982,459.869167895806,1612.79182949941,0.0,0.0,20.0590942500397,16.6120348574384,10.2153116772334,20.70972176605,6.43903174899182,12.1486233503205,14.9355384667371,15.5340250193817,23.7960908703625,11.7110990375225,0.0,0.0,0.0,7.02637730030297,16.4283697957962,16.5079133725051,2.56153789648335,7.07692938869384,3.11636278798097,0.0,0.0,11.3700364222121,19.6622028906266,0.0,0.0,91.3082608850405,0.0,10.8205467565784,50.2819521383119,35.5829758718255,18.0377165723905,64.2565852130575,53.551006784957,0.0,24.2566097065997,0.0,0.0,8.04699000049868,224.86983778873,2420.0785485098,32.2626578870597,46.3298544222567,21.3497378217064,15.235016405003,67.7720645610247,47.6332830141657,12.7133922225937,8.8497640408923,37.8555842212307,51.4010263412085,6.4917687950742,33.7264663345915,18.1812862764029,40.3770000634758,13.5436915469596,10.2414698378047,16.0428308579235,10.6277661450082,10.7922683151285,9.57537521003385,0.0,0.0,19.9875015552717,19.8731516934747,13.9388159213402,21.5810343273612,62.3752080131121,219.345309874965,64.819568791807,0.379587429793154,0.288166757723139,0.334010806580496,0.0,9.66969860649166,1.61666095845702,0.4784481002331,0.0,27.6438965453324,0.0,34.2887258915316,4.66280790613101,137.573879132118,9.15561834431503,0.0,11.7905975339971,2.17985927253435,5.83195555546246,6.43004206027723,2.75771959835902,18.3053729080907,0.0,14.7997503052456,897.453111899188,22.383781514018,18.2081681419618,23.8901138339814,11.2262963467114,22.0117151599088,23.1720539234984,2.5573216502611,1.70351219966662e-14,190.339813195986,42.2639398502439,10.8240500759748,22.5878757231955,1.19034156266171,29.3230867601888,19.7580332394474,20.7609348363801,7.52425531228036,1.71592918025485,12.157602572555
F42A9.6,16.4821056818512,26.7827420790531,87.0908784180094,32.9059168932017,39.5272278487514,34.5020454281274,36.97737080534,12.6946994373245,28.8208227789911,32.493782043309,73.1427992502512,47.2339735574412,19.5707487666059,17.5423741029491,23.4568135949672,35.1732354131174,56.7858930169873,231.758541427011,63.466182904199,43.5396972244791,26.0510463669372,64.5973248571017,46.4521669742423,73.8984235830103,19.0868997031946,19.537926528449,13.1916061362178,25.1470105887391,26.8159328408799,20.6847368837679,25.9509978102425,49.0780595808463,45.4497934169456,33.114332876972,320.257201289862,21.2864557339855,279.474688090067,18.1547635575682,36.9692103619156,43.1621694016007,60.4026333860461,31.4854894760138,41.8771144199031,28.5208300978197,64.8334191310943,2.36400019155516,53.3903246893076,50.6728101049052,4.3116814316723,40.2970863371981,79.5677899765703,105.866686395415,18.12014304036,4.11101394934173,6.14890832918055,76.8917227780951,30.4852014860438,74.707394597585,0.0048796915705416,74.5625628959167,29.7523069937983,25.9121792687546,54.3211273268708,146.516477716411,46.9032500047631,51.1399100787042,201.287834288398,69.0099160690956,25.481377568211,5.82635370979658,41.7640056470384,24.9228766524545,36.727224273884,24.3571027642013,35.6346355863299,28.1544884053894,131.995274692717,8.91583871812132,28.5436291716363,48.7132254451643,66.8293426513537,20.6058844969053,34.3211908092893,20.0626954397474,0.181924552473777,270.839534673892,174.9808177767,166.293846989591,0.0,57.4352453260343,135.214468154129,114.635344254144,48.509979244615,7.33493490397322,231.628104749675,43.4978387148865,23.4802705760406,5.01230280081993,42.8715536662978,38.9752164045711,0.0,44.5763148900062,20.2732924586591,32.8986209404629,11.9683984142751,58.4549090562602,54.9484659044251,107.684746721121,37.1998895985603,55.8692094076017,253.585887081421,37.2516770755736,27.8689124823936,20.3433408523817,33.8307913068919,52.1331331007277,17.7171523449545,20.6370607580802,29.3408310861487,6.26005347108998,65.0705141648621,27.5958164075017,45.6577461797781,27.9081579297242,46.1771526358292,21.066210299646,38.8021898562646,33.9198250462309,0.0,32.2109107875936,26.2039940400948,31.5297333159379,28.2072478311796,44.1366382839915,24.9937592947132,12.0713183881901,7.23784538376358,0.802176928730232,0.0515331245088681,3.07208026045775e-06,0.0,3.65051171616432,0.109159695212566,0.746467946530173,131.645476481325,21.8080979544981,6.05852636635661,46.0805255056248,78.253787766978,51.2359857880764,3.47487688422314,4.64693211581511,0.783345867563924,5.2998173731751,7.2722795819852,1.34409653141775,0.964633382827544,142.775444379474,83.9087895085585,108.648075971098,13.2918734630785,79.2498920770291,45.0889156741135,3.70064935209814,7.19712656709537,3.15931295787131,29.2677880696286,15.3566534968999,20.4136060790416,46.9971001706583,42.2242099239867,4.80093637338352,17.2781676962213,4.76641166207347,67.8781210422822,42.5949025250652,41.5271450829093,47.5214449048629,3.41179927781125,6.79794811434196
H14A12.5,0.0,7.48405523779242,0.362663870167377,0.484164274382048,0.0,0.168470314195075,0.0,0.0,0.0,0.0,0.0416974355274306,1.30398224583745,0.301221045211948,0.0,0.0,0.0,0.0,0.0,1.36841429416222,0.0,0.0,1.0004635538897,0.0,0.0,0.0,0.672322097704937,0.976566899770246,0.0,0.0,0.0,0.0,3.56962813189231,0.0,0.0,10.0063097296509,3.20385264165568,0.0,0.754490402127397,0.155245022144089,0.938452739518484,1.96153048974424,0.0,0.0,0.0,5.05853895837688,1.4013011244868102e-15,2.00862569301328,0.0,0.0,0.0,0.0,3.7893587176064,0.2735122843106,1.66526859767664,4.27710161655211,3.4459445355036,2.40001021375052,13.6965891434536,0.0,5.7002359497323,6.25209990760248,0.0,0.0,1.43638640619583,3.23755022727905,0.0,0.0,13.4475639573431,0.0,0.0,0.0,3.33922779488549,4.46427388057679,1.116368682323,3.62671177069281,1.26654105331361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11141484401837,9.91095398520071,7.31774393251528,0.0,0.0,0.0,7.62132323573898,26.9929525031051,0.0,0.0,0.0,0.88763586024449,0.0,0.0,0.0,4.8464078939899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64548141007377,0.289146695144074,10.2930825013759,0.0,0.13594112286585,0.313566982605074,4.04824449124121,0.0,0.0,0.0,1.72273931666342,0.0,0.0,0.0,0.915104038319122,0.0873152746871596,0.883763395906926,1.42895440704244,0.0,0.430298529874043,0.0,0.0,0.0,4.50063293922199e-15,0.0,9.64260986940698e-07,1.73203871139169,1.46643672402965,9.10694190857348,0.0,0.0,0.480219264016984,0.0,3.46781126693562,1.42047616978572,21.4519977984996,0.0,0.0,4.860825469431e-05,0.130532545913082,3.12635652223748,0.107456821826499,0.0,0.947010600451115,1.90713090739437,0.0,4.46638861303136,8.33313808732037e-07,5.80936539194322e-06,0.0,0.738840102279112,0.0,0.0,2.26871640904081,0.991684958892971,0.0,8.16083476519686e-07,0.0,3.95717207378594,6.81048188050335,16.3221306903837,3.4845534263611805e-09,0.0,0.0
K07E3.1,10.528439413547,1.40632184217285,0.0,18.4510722920155,1.23327372087434,14.3074939916615,23.2653541053394,13.3651205428579,11.6922426501304,5.8126986910305,38.524983083041,0.0,39.7504345987988,0.0,10.6784050532624,8.19044125036746,0.465021118612681,12.2526693000157,11.0544623382089,23.7646426399386,17.2553931316142,31.7249326886087,0.0,10.5696829650118,9.02280008896803,7.1325537774594,11.415444788615,11.843886749032,30.1445192990528,4.24728936204988,0.0,13.5714362816978,45.4962554122868,1.42300765475774,3.7641287098276,8.25378412994633,10.2742238434553,3.71212731134351,2.45307488760049,3.12417178042991,11.8370720740405,53.4947878768327,20.3813525067053,32.3526186471872,18.6153965765694,49.6216851483196,28.5562990927661,13.2140846667715,0.0,0.0,37.0066480374196,2.44613404801725,21.1312867663539,22.536801296511,35.4800432118338,40.4905365889442,135.570269008248,11.3600890398324,27.5298338902124,20.1688472766829,56.7904092014271,23.5844002839766,36.0284368645946,16.1548820682459,17.2665391404143,19.1537995212681,0.0,24.2569206613688,12.6866945906489,5.32201309563905,9.64012589324726,34.719395369469,88.5469566200872,55.5182921221902,9.15598949009538,39.4924789354223,0.0,0.0,7.97296167971451,23.16091462383,0.0,25.6845979737434,0.0,7.87396486140502,0.43625130502723,2.28272800700447,0.996121919273241,31.4861636826633,56.721166038996,49.1870929225192,10.5087695038279,41.0510402060338,95.4111202317455,112.3819885817,0.0,24.594389146558,26.5944503757594,0.0,19.2807593424025,10.0196669193706,0.0,0.0,25.1987991597222,33.9648872725257,0.0,40.2306454521077,40.4895641869681,32.4222230173785,50.088850373107,23.1788761271514,8.35759274542456,24.9846354868458,0.0,7.22187907114149,44.997022871076,0.0,5.36406138648689,6.10913945653399,3.1654704016794,17.8658010363959,31.5460147191865,0.0,19.6532018279943,33.5603790618047,16.5995381916764,30.4271390941706,9.65561658843739,0.0,156.945049785975,8.73287689033877,30.7733428899302,28.0244926558094,23.5821932350179,13.9837429278699,18.4950233253059,42.3324625234775,0.0,62.3114616989165,13.3233639226617,8.79970725685447,5.24168253450738,20.6815871585568,0.0503291416375052,0.322344531162297,1.44262773479529,25.4665149346448,44.8930439265534,26.2645661081791,104.425605419061,8.97521530095053,0.0,44.8031244326788,4.97994563883366,10.5448279306626,9.17281669069773,4.92620135859843,21.4977063645959,19.4289518728195,8.57391812942053,31.3611962579859,19.8519301019197,0.0,5.52280183573295,20.3251961164058,28.6167431516982,0.0,5.16674874982646,3.25430520197355,0.0,7.80469390867681,8.37528659190159,5.64954693402112,5.3598420884003,5.81657733927622,4.69302712824445,6.31718361009982,7.7406692284404,3.37178135919456,6.57848315403827,9.71245138368155
K08F4.5,2.38826967687791e-06,7.09567396195704,2.95680686542624,2.49472445499345,5.28057142574681,1.86868379271257,5.90032911783223,4.21501998620568,9.9808091718645,7.18562845449647,2.06040007480667,4.98308141655509,1.72416860936636,2.77630639094535,8.36142267489789,1.68976552056072,1.82542803130146,2.2223217815598,0.122467822578925,1.80840299722936,4.58060094881632,1.20861847773503,4.05487774551572,3.90951563670337,0.620858691363832,2.45426357904682,3.80002479816377,8.54985654027533,2.40790344436328,0.426418264660145,0.128528121614776,0.180034732064385,0.0992513924659941,0.155123526259311,0.779534685346137,0.227527210462961,3.65319224245687,7.46860427024372,0.255671339152826,0.250891467451497,0.149649714675354,0.0,9.39553071148125,0.0,0.306697836546233,0.0018178545362684,3.78087434278644,1.39889274563107,0.0,1.67452413426619,0.415973325717849,0.741376116268035,2.6109181734096,0.0215190639826838,0.0,1.81057030037067,0.0446009809507325,3.93823817551996,8.05225551093523,0.41733231545593,0.411076137089752,0.388254060810186,0.888106514596945,3.77805090959192,0.336537358293028,0.294444497930852,3.97366701634183,4.03040398206915,4.53861761089062,0.0,2.93413990065111,1.01464338982888,0.0069831446514612,0.0126504859443923,0.578295328719864,0.196016997289257,0.0,0.0,1.65232199880329,1.89280610928471,9.55598665944153,0.564856584464128,6.11179277935244,0.684774954097388,434.892901321564,1.00835104004879,1.15436564591661,0.0,5.99855776084564,3.86574643965543,0.971445297344279,9.57505904231611,0.0,0.0,0.0,2.98776547458485,9.8965421938253,7.043958630688,3.25366639732602,0.0,0.0,4.47205093041955,0.0,0.0,0.0,0.0,1.9892700175261,0.277738724959521,4.27009112685754,0.0,2.39142993534134,1.4158386209352,3.32760120760413,1.97661487746117,0.0,2.30120395052769,0.0,2.45797603191417,3.63788521082277,0.736402416959556,4.05670562401709,1.94349993283884,2.5539665690371,0.0,3.88896774823133,3.70854796464224,0.78343169969763,2.75541884238833e-06,36.4092867835832,4.23608442589262,3.45623481426452,1.84304563664466,3.65441903047037,3.29403710307363,0.102443476840409,0.0948542088169894,0.0,4.23514294196778e-15,6.59466475758126e-11,3.4845916655446294e-11,0.0,1.27708132527297,1000.24790695505,470.740749603385,0.316310569681102,0.923767640760861,0.0,0.0,1.71552460282695,0.354972221349151,0.0,1.268334800108e-06,0.649556557594994,0.0239931548375507,0.0266728280546464,0.195026884440791,0.379229838297817,2.62329963551316,1.15855993435407,2.96511321884597,0.128018047020659,0.492786247671069,0.772272272542022,0.651479288242378,0.345660370055222,0.0,0.526081881363527,0.592381186227089,5.02124366351874,0.565184299034402,0.136969028546687,0.307350660196797,0.560038509253694,1.0364142232692,0.56637378583477,0.351741891789369,0.369697247361395,0.156143312512219,7.42272123843725e-14,0.0
K10C2.8,9.86937660306839,20.370002595924,21.7067918857919,30.067933577827,35.4705841784227,17.6260895865601,40.091164166681,37.6369493519682,17.2168737952253,32.996446001487,24.8759432542305,12.6611084611927,13.2183632097469,22.1662896640909,7.83456698194476,6.31921661325675,13.3579348792365,26.6154826518287,16.7434980922473,18.82050430631,14.3813937502936,25.5466616560295,20.9940514016261,8.78332551565331,16.35389117575,6.28138047896483,24.9202930271647,29.7158873290924,12.6206405480547,12.010057634316,16.0387736596946,6.68512986484287,4.01062718516869,5.63281627086975,7.20092630727994,5.70131428179596,19.5709717904246,34.0195216612807,7.49076477166115,7.77712595165309,4.72694958941427,0.220967401329092,22.1934728885113,1.36038771462421,3.77945181118993,3.80148523255552,16.0989539391116,13.7862257050602,31.6564467392166,0.0,0.0,6.46562682739016,17.6092653655411,19.7785163210564,5.73081030684741,6.84986749060772,10.1727388517099,6.90027516729596,15.5145972234358,2.18005674126848,1.54259796456264,1.4084428603725,16.2172960224711,11.409831959096,3.03303635974048,5.17012897711038,6.74826364238823,22.243485758955,21.3762252097612,6.15712856874173,16.6870768270346,12.8948098830766,11.5343676757122,15.6515531691012,8.65460766005731,16.1050254409324,30.1700910712504,19.7417105617195,17.028276618924,0.0,0.0,22.7718614348328,39.7032684180234,6.12681594687336,2.02798358796361,6.90952136434584,5.0578886772893,11.0274601351741,5.15324287329948,18.7175190152578,6.81212857087497,24.5273042512832,22.5887276741864,1.97310528873676,0.0,23.2436586971451,13.5909546774062,20.6528884623582,19.4355353901345,11.4923993024919,30.4678997911691,14.759220334672,5.51940950857066,15.0459737608902,0.0,19.5608149718856,1.52256199799783,2.5897482381923,15.9011997094752,7.50799656519413,23.103762322456,14.5132230114549,30.3166613993906,5.30509378046279,22.2397079230452,13.4730092496963,9.44891197674202,8.3549169093361,17.792893017512,14.4096611986201,19.7586669199479,16.3044062721355,14.6173741902763,19.2565065388061,7.18206787184397,30.3858091767384,0.0,15.8381078675008,0.0,17.7788115132605,27.9323541203889,18.1775601338021,103.073506568288,15.147185533599,7.56452189616587,7.60394766149487,7.79711158841635,5.36027504658961,16.3566650099782,20.1418599846129,0.0,55.5402059560656,1.09015183086858,0.630687747495232,2.5809058140064,20.6801692848887,20.009066874697,5.47035882752548,13.0507861008015,5.35983304370169,9.90405948748631,29.2850911660253,63.7772341104058,3.58026326762429,2596.76827621375,2974.99127457864,11185.1002626121,17.420971506141,37.8557926963584,26.1882492366656,9.76486061411903,5.17958509392647,4.46670158256931,7.90457885497176,8.25277987838298,16.1409332041778,5.91178984393139,9.46788345769933,16.4387881438222,5.05158907022883,8.61959977404259,6.94545696947988,9.45466401509662,8.78849870105995,4.91451700419695,8.5306145702841,3.2485088748345,2.01707207012127,4.06631509664603,10.9335361944318
T01D3.6,8.00315358977901,0.0,0.0,2.67454177173776,5.21565841025264,0.0,7.22558552876488,0.0,0.0,0.0,2.01146886786913,4.3999757542009,31.1179538554623,0.0,17.626735807392,0.0,3.37546936291296,0.0,11.1754476326615,1.35435725116248,0.0,7.32738930566959,8.87795078205219,0.0,3.8492090705652,0.0,0.0,5.44856914879879,0.0,17.4103726642031,2.6218887893679,8.97613146317431,10.5673009014948,5.3793055259467,6.24774998445216,14.241768283555,5.81020806974109,8.29869728743003,3.78221874068511,4.27731803150938,32.9381488449576,0.0,0.0,0.0,2.4084556043779,1.51681344649167,2.46161612125777,3.03424171404102,6.86012438138717,0.0,27.6130385373834,4.59018246844351,2.89249873980314,6.02983778407014,2.16373493853817,10.1498402219482,35.4280655714243,5.25488968838602,3.02134913258659,7.68215473309051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8185625438468,84.4023107952454,544.319869497004,12.076690574371,99.0767369068207,0.0,0.0,8.25158896899458,0.0,0.0,0.0,10.3253307956575,6.57257244222873,0.605474659970366,2.85750173811731,0.66700747405142,0.0,0.0,4.83129376874017,12.209916894626,6.43881649681205,0.0,0.0,0.0,9.61847781018615,0.0,0.0,0.0,2.9978788191991,0.0,0.0,6.97949327882743,0.0,0.0,0.0,0.300206326853077,0.0,0.0,3.96069042911301,0.0,3.55498407124789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8214159545075,4.30069975417528,0.0,11.0068555387481,5.61595669238275,0.0,0.0,0.726962080903129,0.0,0.0,26.2954260273738,1.36405695924471,4.42409591352722,3.69894873062645,2.51907330926527,15.8117780444349,7.2800388753311,0.0,2.22690147542747,0.40656497197666,0.0691124664534028,0.0,1.28176909739487,0.786712589506898,0.111842080907761,2.01568082533165,0.0,0.0,0.0,0.0,4.03913202547055,11.1225658347419,4.29516343562493,19.9224918627553,2.06405301198923,1.0887648672461,3.61153675050413,4.88830958105321,0.0,0.0,1.80771776965346,20.520384897596,0.0,13.6347506725544,4.47069818686184,0.0,17.9667066624568,0.0,0.0,6.43821472885074,4.91660524386035,18.3395746509405,0.0,3.79103731478489,0.967691546095875,3.38492640930398,3.8678662326658,2.15072020495974,0.0,8.22855747788431,0.709844612585732
